"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/3/On-site parking","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Online classes","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Delivery/0/day","additionalOpeningHours/Delivery/0/hours","additionalOpeningHours/Delivery/1/day","additionalOpeningHours/Delivery/1/hours","additionalOpeningHours/Delivery/2/day","additionalOpeningHours/Delivery/2/hours","additionalOpeningHours/Delivery/3/day","additionalOpeningHours/Delivery/3/hours","additionalOpeningHours/Delivery/4/day","additionalOpeningHours/Delivery/4/hours","additionalOpeningHours/Delivery/5/day","additionalOpeningHours/Delivery/5/hours","additionalOpeningHours/Delivery/6/day","additionalOpeningHours/Delivery/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,"true",,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,"true",,,,"true",,,,"true",,,"true","true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45-47-21, Akkayyapalem 80 Feet Rd, Akkayyapalem, Visakhapatnam, Andhra Pradesh 530016, India","Dental clinic",,,,,,,,,,"Dental clinic","1205277137574811763","Visakhapatnam","false","IN","0x3a3943202816ed45:0x10ba012bb90bd873",,"https://lh3.googleusercontent.com/p/AF1QipPjmgAbhC3sNqN85s3yjKQgvSTQYtbpLAKMixeT=w408-h340-k-no","63","false","/g/11nyg32m3n","en","17.7353434","83.2972821","Akkayyapalem","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","9 AM to 9 PM","false","+91 94934 35544","+919493435544","ChIJRe0WKCBDOToRc9gLuSsBuhA","530016",,"126","650","614","31","0","2","3","2025-06-20T10:19:11.446Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","45-47-21, Akkayyapalem 80 Feet Rd",,"false","Laxman Dental care","4.9","https://www.google.com/maps/search/?api=1&query=Laxman%20Dental%20care&query_place_id=ChIJRe0WKCBDOToRc9gLuSsBuhA","https://www.laxmandentalcare.com/"
,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Invodent Dental Clinic, Baker's Super Mart, Balaji Nagar, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India","Cosmetic dentist","Educational institution","Dental clinic","Dental implants provider","Orthodontist","Pediatric dentist",,,,,"Cosmetic dentist","5690975346317575186","Visakhapatnam","false","IN","0x3a394391047b582b:0x4efa67ece6c3c412",,"https://lh3.googleusercontent.com/p/AF1QipNjd68bWVSSaHebMxIumQ4Mt1ixXPLqMahe9ziW=w408-h725-k-no","62","false","/g/11jzmn8zdk","en","17.7247055","83.3197898","Balaji Nagar, Asilmetta","Monday","9:30 AM to 8 PM","Tuesday","9:30 AM to 8 PM","Wednesday","9:30 AM to 8 PM","Thursday","9:30 AM to 8 PM","Friday","9:30 AM to 8 PM","Saturday","9:30 AM to 8 PM","Sunday","Closed","false","+91 83092 65054","+918309265054","ChIJK1h7BJFDOToREsTD5uxn-k4","530003",,"127","104","102","0","2","0","0","2025-06-20T10:19:11.446Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Invodent Dental Clinic, Baker's Super Mart","ఇంవోదేంట్ డెంటల్ క్లినిక్ & అకాడమీ వైజాగ్","false","Invodent Dental Clinic & Academy Vizag","4.9","https://www.google.com/maps/search/?api=1&query=Invodent%20Dental%20Clinic%20%26%20Academy%20Vizag&query_place_id=ChIJK1h7BJFDOToREsTD5uxn-k4",
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,"true",,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1st Floor, Beside: Sweet India, Siripuram Fort, 10-1-43, Flat 101, Sampath Vinayaka Temple Rd, above First Cry, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India","Cosmetic dentist","Dentist","Dental clinic","Dental implants periodontist","Endodontist","Orthodontist","Teeth whitening service",,,,"Cosmetic dentist","14989795455841333082","Visakhapatnam","false","IN","0x3a3943bcd68aeb75:0xd006738c392fef5a",,"https://lh3.googleusercontent.com/p/AF1QipOyN678HtBnGF37Bpme2lnfHL4hSF_M5rsuVx67=w408-h306-k-no","19","false","/g/11kh_rf1my","en","17.7252124","83.3163122","CBM Compound, Asilmetta","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 1 PM","false","+91 97382 82282","+919738282282","ChIJdeuK1rxDOToRWu8vOYxzBtA","530003",,"128","117","109","6","0","2","0","2025-06-20T10:19:11.446Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","1st Floor, Beside: Sweet India, Siripuram Fort, 10-1-43, Flat 101, Sampath Vinayaka Temple Rd, above First Cry",,"false","Apollo Dental Clinic, VIP Road - Best Dental Clinic in Vizag - Root Canals, Aligners, Implants, Crowns and Veneers","4.9","https://www.google.com/maps/search/?api=1&query=Apollo%20Dental%20Clinic%2C%20VIP%20Road%20-%20Best%20Dental%20Clinic%20in%20Vizag%20-%20Root%20Canals%2C%20Aligners%2C%20Implants%2C%20Crowns%20and%20Veneers&query_place_id=ChIJdeuK1rxDOToRWu8vOYxzBtA","https://apollodental.in/visakhapatnam/vip-road-vizag/our-clinics/apollo-dental-clinic-vip-road-vizag"
,"false",,,,,,,,,,,,,,,,"true",,,,,,,"true","true",,,,,,,,,,,"true",,,,,"true",,,,"true",,,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waltair Main Rd, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India","Cosmetic dentist","Dental clinic","Dental implants periodontist","Endodontist","Orthodontist","Teeth whitening service",,,,,"Cosmetic dentist","18129053284333259834","Visakhapatnam","false","IN","0x3a394340016c2e33:0xfb9755e906d00c3a",,"https://lh3.googleusercontent.com/p/AF1QipM7VwgHdPV9fy-d5kRAMqxW3NOItFJTAjYzPzYh=w408-h247-k-no","106","false","/g/11bwkdvht_","en","17.7210964","83.3149219","Siripuram","Monday","9:30 AM to 8:30 PM","Tuesday","9:30 AM to 8:30 PM","Wednesday","9:30 AM to 8:30 PM","Thursday","9:30 AM to 8:30 PM","Friday","9:30 AM to 8:30 PM","Saturday","9:30 AM to 8:30 PM","Sunday","10 AM to 7:30 PM","false","+91 97055 33555","+919705533555","ChIJMy5sAUBDOToROgzQBulVl_s","530003",,"132","88","82","2","4","0","0","2025-06-20T10:19:11.446Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Waltair Main Rd","రామమ్స్ అడ్వాన్స్డ్ డెంటల్ కేర్","false","Ramam's advanced dental care","4.8","https://www.google.com/maps/search/?api=1&query=Ramam's%20advanced%20dental%20care&query_place_id=ChIJMy5sAUBDOToROgzQBulVl_s",
,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,"true",,,,"true","true",,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Near, Rama Talkies Rd, above Hyundai Car Showroom, CBM Compound, center, Visakhapatnam, Andhra Pradesh 530003, India","Hair transplantation clinic","Dental clinic",,,,,,,,,"Hair transplantation clinic","16273225256735666266","Visakhapatnam","false","IN","0x3a3969b1dfffbd55:0xe1d61c26d9a4f05a",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5ZekbJ7IfiriSx-VwJSZr_LucGyZC5SOsVdryD50FlufPG1GBI0gOeDtJu_JhZqG_xmA0W6GFC-TGnQ-FHlAYdpjV1v5SZfpu8RxRVUkHhW6q1TtsVyU1H3Ll9-BWvK2xv7OVQA=w408-h276-k-no","4","false","/g/1tdn2hzy","en","17.7283527","83.3127096","CBM Compound, center","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","10 AM to 9 PM","false","+91 70755 24884","+917075524884","ChIJVb3_37FpOToRWvCk2SYc1uE","530003",,"139","828","757","32","31","6","2","2025-06-20T10:19:11.447Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Near, Rama Talkies Rd, above Hyundai Car Showroom",,"false","Partha Dental Clinic | Skin & Hair – Ramatalkies, Vizag","4.8","https://www.google.com/maps/search/?api=1&query=Partha%20Dental%20Clinic%20%7C%20Skin%20%26%20Hair%20%E2%80%93%20Ramatalkies%2C%20Vizag&query_place_id=ChIJVb3_37FpOToRWvCk2SYc1uE",
,,,,"true",,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vinayagar Khosla, 4F, 10-1, 14B, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India","Beauty school","Beautician","Make-up artist","Training centre",,,,,,,"Beauty school","2458486700325063141","Visakhapatnam","false","IN","0x3a3943154f27706d:0x221e4ca0d9e5c9e5",,"https://lh3.googleusercontent.com/p/AF1QipMesV_3ctBekDYnc3xS-xor5uIpSN353MfCgU4K=w408-h725-k-no","33","false","/g/11mxdwsfj1","en","17.724353","83.3088025","Asilmetta Junction, Asilmetta","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+91 91331 63331","+919133163331","ChIJbXAnTxVDOToR5cnl2aBMHiI","530003",,"140","319","305","4","8","2","0","2025-06-20T10:19:11.447Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Vinayagar Khosla, 4F, 10-1, 14B","బ్రిదాల్ మకెఉప్ కోర్సెస్, మెహంది కోర్సెస్ & బెయుతిసియన్ కోర్సెస్ ఇన్ వైజాగ్, కాస్మెటిక్ ట్రేనింగ్ ఇన్స్టిట్యూట్ - వ్జ్స్ వోకేషనల్ కోర్సెస్","false","Bridal Makeup Courses, Mehandi Courses & Beautician Courses In Vizag, Cosmetic Training Institute - Vjs Vocational Courses","4.9","https://www.google.com/maps/search/?api=1&query=Bridal%20Makeup%20Courses%2C%20Mehandi%20Courses%20%26%20Beautician%20Courses%20In%20Vizag%2C%20Cosmetic%20Training%20Institute%20-%20Vjs%20Vocational%20Courses&query_place_id=ChIJbXAnTxVDOToR5cnl2aBMHiI","https://vjsvocationalcourses.com/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pavan Paradise 2nd Lane, Near, Diamond Park Jct, next to raymond shop, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Dental clinic",,,,,,,,,,"Dental clinic","12939421963478400266","Visakhapatnam","false","IN","0x3a39433b56cbbed1:0xb3920fb844047d0a",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npgHoFdZs8SA2N7adZjz2oJB1T2wsE3YZSKuACeOE8qKmgRQOvJykKUfMTjvKkRwjJST4O-fcWZtL1oNDOPWvo7Uu7PJnI5i731DTfZZ-UErwe9PZNn-CLxpydxuJZ83_s6GYus=w408-h306-k-no","7","false","/g/1264lpc6t","en","17.7269967","83.3045657","Sagar Nagar, Dwaraka Nagar","Monday","9:30 AM to 8:30 PM","Tuesday","9:30 AM to 8:30 PM","Wednesday","9:30 AM to 8:30 PM","Thursday","9:30 AM to 8:30 PM","Friday","9:30 AM to 8:30 PM","Saturday","9:30 AM to 8:30 PM","Sunday","Closed","false","+91 89127 12999","+918912712999","ChIJ0b7LVjtDOToRCn0ERLgPkrM","530016",,"143","43","32","3","7","0","1","2025-06-20T10:19:12.219Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Pavan Paradise 2nd Lane, Near, Diamond Park Jct, next to raymond shop","మహాత్మా గాంధీ సూపర్ స్పెషాలిటీ డెంటల్ క్లినిక్","false","Gandhi Super Speciality Dental Clinic","4.2","https://www.google.com/maps/search/?api=1&query=Gandhi%20Super%20Speciality%20Dental%20Clinic&query_place_id=ChIJ0b7LVjtDOToRCn0ERLgPkrM","http://www.gandhidentalvizag.com/"
,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doctors and Doctors Plaza, C-13, KGH Down Rd, Opposite KGH OP Gate, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India","Dental clinic","Dental hygienist","Dentist",,,,,,,,"Dental clinic","8884410285824559998","Visakhapatnam","false","IN","0x3a3943629bb5507f:0x7b4bc41555664b7e",,"https://lh3.googleusercontent.com/p/AF1QipMh-HIeLmdt2htMIABhItzDUuDuxHKYWVTWZHiw=w427-h240-k-no","22","false","/g/11fswyzpwf","en","17.7098401","83.3049843","Opposite KGH OP Gate, Maharani Peta","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+91 91698 28999","+919169828999","ChIJf1C1m2JDOToRfktmVRXES3s","530002",,"144","302","282","4","14","2","0","2025-06-20T10:19:12.219Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Doctors and Doctors Plaza, C-13, KGH Down Rd","డాక్టర్ సంజన డెంటల్","false","Dr Sanjana Dental","4.8","https://www.google.com/maps/search/?api=1&query=Dr%20Sanjana%20Dental&query_place_id=ChIJf1C1m2JDOToRfktmVRXES3s",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1st Floor, Seven Hills Hospital, Waltair Main Road, Waltair Main Road, Visakhapatnam, Andhra Pradesh 530002, India","Plastic surgeon",,,,,,,,,,"Plastic surgeon","17966485834737292860","Visakhapatnam","true","IN","0x3a394315d34e4a3d:0xf955c7ad199a963c",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ehw_4xNby1FYlPw2FcbCWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.858444&pitch=0&thumbfov=100","1","false","/g/1vr3bljk","en","17.7179604","83.3098873","Ram Nagar",,,,,,,,,,,,,,,"false","+91 89125 35488","+918912535488","ChIJPUpO0xVDOToRPJaaGa3HVfk","530002",,"148","0",,,,,,"2025-06-20T10:19:12.219Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","1st Floor, Seven Hills Hospital, Waltair Main Road, Waltair Main Road","డా అంజలి ఎస్","true","Dr Anjali S",,"https://www.google.com/maps/search/?api=1&query=Dr%20Anjali%20S&query_place_id=ChIJPUpO0xVDOToRPJaaGa3HVfk",
,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P843+F2Q, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530002, India","Hospital",,,,,,,,,,"Hospital","10724873606910324712","Visakhapatnam","true","IN","0x3a3943050c604885:0x94d667b900da2fe8",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqeGqKbF_uSc1F9FZmqXVN8la4FvCw8PCNxqubFIhx9K997hg7tCd9jycvEy5yUtdge5fAg4-vEi8rc0jNKz6Mrld-YKeXaUZSa1JZpikts_KiAoWSn-GGPmJjrP5O5mWTgVol5iA=w507-h240-k-no","8","false","/g/11bw619t8h","en","17.7062192","83.3026189","Jagadamba Junction",,,,,,,,,,,,,,,"false",,,"ChIJhUhgDAVDOToR6C_aALln1pQ","530002",,"18","2",,,,,,"2025-06-20T10:19:16.175Z","https://www.google.com/maps/search/plastic%20surgery%20clinics/@17.665312603813796,83.26249491002677,14z?hl=en","plastic surgery clinics","Andhra Pradesh","P843+F2Q","ప్లాస్టిక్ సర్జరీ డిపార్ట్మెంట్","false","Plastic Surgery Department","5","https://www.google.com/maps/search/?api=1&query=Plastic%20Surgery%20Department&query_place_id=ChIJhUhgDAVDOToR6C_aALln1pQ",
,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jagadamba Centre, Jail Rd, Prakasaraopeta, Nehru Nagar, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530002, India","Medical clinic",,,,,,,,,,"Medical clinic","16460687973656285660","Visakhapatnam","true","IN","0x3a3943930627c9b9:0xe4701c7fe453d1dc",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8lfxUNgYkUB8r2vnIpa-3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.1911077&pitch=0&thumbfov=100","2","false","/g/11fk0j2dft","en","17.7100777","83.3043665","Prakasaraopeta, Nehru Nagar, Jagadamba Junction","Monday","9 AM to 5 PM","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","9 AM to 5 PM","Sunday","9 AM to 5 PM","false",,,"ChIJucknBpNDOToR3NFT5H8ccOQ","530002",,"33","2","1","0","1","0","0","2025-06-20T10:19:28.366Z","https://www.google.com/maps/search/plastic%20surgery%20clinics/@17.7062192,83.3026189,14.9326886978263z?hl=en","plastic surgery clinics","Andhra Pradesh","Jagadamba Centre, Jail Rd","డా. వి.మన్మధ రావ్ (సర్జరీ )","false","Dr. V.manmadha Rao (surgery )","3","https://www.google.com/maps/search/?api=1&query=Dr.%20V.manmadha%20Rao%20(surgery%20)&query_place_id=ChIJucknBpNDOToR3NFT5H8ccOQ",
,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P882+2GG, Daba Garden Rd, Daba Gardens, Allipuram, Visakhapatnam, Andhra Pradesh 530020, India","Dental clinic","Plastic surgeon",,,,,,,,,"Dental clinic","10535718368411168713","Visakhapatnam","true","IN","0x3a3943197f34e953:0x9236640912b4afc9",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7oigaYAPzq4c-7A6ozh931d4zv54Q4Ma76U9dqfkNmaBVYvkYMPe16Jjzg36C4qembN_OiCeTJP7xHGjQpZWWUq8ChnqEBBCC5-XJB7G34jzbsAFSONjKlLDeUFekczhV9583=w426-h240-k-no","10","false","/g/11b5ztk2w3","en","17.7150526","83.3013341","Daba Gardens, Allipuram","Monday","9:30 AM to 1 PM, 4:30 to 8 PM","Tuesday","9:30 AM to 1 PM, 4:30 to 8 PM","Wednesday","9:30 AM to 1 PM, 4:30 to 8 PM","Thursday","9:30 AM to 1 PM, 4:30 to 8 PM","Friday","9:30 AM to 1 PM, 4:30 to 8 PM","Saturday","9:30 AM to 1 PM, 4:30 to 8 PM","Sunday","Closed","false","+91 891 666 2040","+918916662040","ChIJU-k0fxlDOToRya-0EglkNpI","530020",,"34","4","1","0","3","0","0","2025-06-20T10:19:30.438Z","https://www.google.com/maps/search/plastic%20surgery%20clinics/@17.7100777,83.3043665,15.932657676110209z?hl=en","plastic surgery clinics","Andhra Pradesh","P882+2GG, Daba Garden Rd","మేఘన డెంటల్ & ముఖ ప్లాస్టిక్ శస్త్రచికిత్స కేంద్రం","false","Meghna Dental & Facial Plastic Surgical Centre","2","https://www.google.com/maps/search/?api=1&query=Meghna%20Dental%20%26%20Facial%20Plastic%20Surgical%20Centre&query_place_id=ChIJU-k0fxlDOToRya-0EglkNpI",
